mass,Int
764.8165283,11493.7
764.866333,11284.2
764.9161377,10829.1
764.9659424,10531.8
765.0157471,10336.4
765.0656128,10071.9
765.1154175,9985.57
765.1652222,10361.9
765.2150269,11348.9
765.2648926,13350.3
765.3146973,17539.4
765.364502,27308.6
765.4143066,41679
765.4641724,49147.7
765.5139771,38287.9
765.5637817,23445.7
765.6135864,16956.6
765.6634521,13877.7
765.7132568,12083.9
765.7630615,12080.2
765.8128662,12941.3
765.8627319,14179.1
765.9125366,14196.7
765.9623413,12150.4
766.012146,11053.2
766.0619507,10679.6
766.1118164,10391.8
766.1616211,10811.3
766.2114258,12079
766.2612305,13673.7
766.3110962,17546.4
766.3609009,27632.5
766.4107056,40587.9
766.4605103,55194.6
766.510376,60097.8
766.5601807,43961.9
766.6099854,24065.4
766.65979,15533.4
766.7096558,12826.2
766.7594604,12300.7
766.8092651,12613.1
766.8590698,13174.5
766.9089355,13427.7
766.9587402,11856.5
767.0085449,10472.4
767.0583496,9855.64
767.1081543,9673.59
767.15802,10063.6
767.2078247,10705.9
767.2576294,11723.1
767.3074341,14648.6
767.3572998,22458.3
767.4071045,36728.5
767.4569092,51792.6
767.5067139,49738.6
767.5565796,33585.3
767.6063843,20421.7
767.656189,15269.1
767.7059937,12803.6
767.7558594,11422.3
767.8056641,11245.1
767.8554688,11536.6
767.9052734,11444
767.9551392,10679.8
768.0049438,10029.4
768.0547485,9693.1
768.1045532,9590.9
768.1543579,9647.61
768.2042236,10326.1
768.2540283,11942.9
768.303833,16302.3
768.3536377,27493.8
768.4035034,48457.5
768.4533081,64060.1
768.5031128,68852.5
768.5529175,50211.5
768.6027832,27230.3
768.6525879,17384.7
768.7023926,13582
768.7521973,12147.1
768.802063,11840.5
768.8518677,11992.7
768.9016724,12099.5
768.9514771,11683.4
769.0012817,10762.6
769.0511475,9996.03
769.1009521,9692.1
769.1507568,10065.9
769.2005615,12183.2
769.2504272,15461.7
769.3002319,20155.9
769.3500366,26689.1
769.3998413,41635.3
769.449707,61365.2
769.4995117,65559.3
769.5493164,51600.7
769.5991211,29719.4
769.6489868,19471.8
769.6987915,15546.8
769.7485962,13483.8
769.7984009,13217.8
769.8482666,13424.9
769.8980713,13042.2
769.947876,12584.7
769.9976807,12007.1
770.0474854,11405.2
770.0973511,10908.6
770.1471558,10653.6
770.1969604,11365.2
770.2467651,13817.3
770.2966309,19082.6
770.3464355,27367.3
770.3962402,37862
770.4460449,48138.8
770.4959106,55383.2
770.5457153,50480.8
770.59552,36018.4
770.6453247,21234.9
770.6951904,14809.1
770.7449951,12925.1
770.7947998,12651.4
770.8446045,12788.4
770.8944702,12731.1
770.9442749,12297.9
770.9940796,11891.9
771.0438843,11628.8
771.093689,10883.7
771.1435547,10570.6
771.1933594,11099.1
771.2431641,12347.1
771.2929688,15330.2
771.3428345,21906.8
771.3926392,37425.2
771.4424438,60646.2
771.4922485,74669.5
771.5421143,67900.9
771.5919189,55542.6
771.6417236,34318.6
771.6915283,18774.4
771.741394,14323.4
771.7911987,13787.4
771.8410034,15254.7
771.8908081,15876
771.9406738,13920.6
771.9904785,12575.1
772.0402832,11934.4
772.0900879,11099.8
772.1398926,10676.7
772.1897583,11378.9
772.239563,13163.8
772.2893677,16085
772.3391724,21679.3
772.3890381,39647.7
772.4388428,91743.3
772.4886475,156670
772.5384521,148576
772.5883179,76824
772.6381226,34561.8
772.6879272,20077.5
772.7377319,16153.4
772.7875977,14986.6
772.8374023,14844.1
772.887207,15085
772.9370117,14010.8
772.9868774,12702.1
773.0366821,11830.3
773.0864868,11183.1
773.1362915,11177.3
773.1860962,11883.8
773.2359619,13090.2
773.2857666,15026.4
773.3355713,23405.3
773.385376,78575.2
773.4352417,232251
773.4850464,369268
773.5348511,347361
773.5846558,141953
773.6345215,56070.2
773.6843262,29582
773.7341309,20587.1
773.7839355,18068.4
773.8338013,17989.7
773.883606,17399.3
773.9334106,15857.8
773.9832153,13288.6
774.0330811,11949.8
774.0828857,11180.5
774.1326904,11459.8
774.1824951,12455.4
774.2322998,12937.3
774.2821655,14077.2
774.3319702,18923
774.3817749,41005.5
774.4315796,106398
774.4814453,185166
774.53125,157462
774.5810547,64068.2
774.6308594,34174
774.6807251,23173.7
774.7305298,16707
774.7803345,14936.8
774.8301392,14911.1
774.8800049,14462.3
774.9298096,12753.6
774.9796143,11338.9
775.0294189,10697.9
775.0792847,10319.1
775.1290894,10326.5
775.178894,10903.8
775.2286987,11470.4
775.2785034,13927.2
775.3283691,22964.4
775.3781738,37953.8
775.4279785,63496.1
775.4777832,94124.2
775.5276489,92811.8
775.5774536,50337
775.6272583,24462.4
775.677063,16163.4
775.7269287,12996.8
775.7767334,12094.8
775.8265381,12536.4
775.8763428,12609.9
775.9262085,11620.6
775.9760132,10824
776.0258179,10324.1
776.0756226,9882.65
776.1254883,9875.47
776.175293,10128.5
776.2250977,11185.3
776.2749023,14395.1
776.324707,23807.3
776.3745728,45361.2
776.4243774,80404.7
776.4741821,99007.7
776.5239868,86928.8
776.5738525,54076.2
776.6236572,25589.5
776.6734619,16461
776.7232666,13065.8
776.7731323,11982.8
776.822937,11870.9
776.8727417,11676.2
776.9225464,11122
776.9724121,10347.3
777.0222168,9886.69
777.0720215,9596.19
777.1218262,9575.41
777.1716919,10171.9
777.2214966,11393.8
777.2713013,13542.8
777.321106,18428.6
777.3709106,33239.7
777.4207764,57083.5
777.4705811,70396.8
777.5203857,56426.9
777.5701904,32696.4
777.6200562,20496.4
777.6698608,15572.3
777.7196655,12640
777.7694702,11643.8
777.8193359,11451.8
777.8691406,11299
777.9189453,10860.9
777.96875,10436.6
778.0186157,10147.2
778.0684204,9758.19
778.1182251,9678.06
778.1680298,9758.09
778.2178345,10479.9
778.2677002,12846.2
778.3175049,18396.1
778.3673096,26149.5
778.4171143,37380.7
778.46698,51706
778.5167847,53417.4
778.5665894,38844.5
778.616394,21701
778.6662598,14503.6
778.7160645,12299.5
778.7658691,11561.9
778.8156738,11416.8
778.8655396,11880.9
778.9153442,12542.2
778.9651489,11984.2
779.0149536,10775.1
779.0648193,10310.7
779.114624,10313.7
779.1644287,10680.4
779.2142334,11684.3
779.2640381,14070.6
779.3139038,19401.7
779.3637085,33167
779.4135132,57146.8
779.4633179,78250.8
779.5131836,81767.4
779.5629883,52249.9
779.612793,26531.5
779.6625977,16397.6
779.7124634,13052.3
779.7622681,12113.2
779.8120728,12049.8
779.8618774,12337.1
779.9117432,12901.5
779.9615479,13450.8
780.0113525,13032
780.0611572,11727.1
780.1110229,11191.8
780.1608276,11430
780.2106323,12103.3
780.260437,13244.3
780.3102417,18897.1
780.3601074,44424.6
780.4099121,97233.8
780.4597168,146407
780.5095215,148774
780.5593872,153097
780.6091919,87148.5
780.6589966,33641.4
780.7088013,20783.3
780.758667,16957.4
780.8084717,16556.8
780.8582764,16957
780.9080811,15813.8
780.9579468,13688.5
781.0077515,12466.4
781.0575562,11488.2
781.1073608,11173.6
781.1572266,11635.6
781.2070313,12488.6
781.2568359,13989.2
781.3066406,22361.1
781.3564453,69445.9
781.406311,162914
781.4561157,206664
781.5059204,154597
781.5557251,120150
781.6055908,64826.8
781.6553955,35196.5
781.7052002,21237.8
781.7550049,16767.8
781.8048706,15382.1
781.8546753,15086.8
781.90448,13434.9
781.9542847,12451.6
782.0041504,11576.1
782.0539551,11027
782.1037598,11032.6
782.1535645,11317.3
782.2034302,11886.9
782.2532349,13588.3
782.3030396,18111.5
782.3528442,34635.5
782.4026489,76107.4
782.4525146,113815
782.5023193,95133
782.552124,72293.8
782.6019287,39737.6
782.6517944,24131.8
782.7015991,18061.7
782.7514038,14291
782.8012085,13141
782.8510742,12606.1
782.9008789,12348.8
782.9506836,11678.7
783.0004883,11106.6
783.050354,10772.4
783.1001587,10501.3
783.1499634,10385.4
783.1997681,10899.8
783.2496338,12088
783.2994385,16418.3
783.3492432,24476.4
783.3990479,39797.4
783.4488525,63863.5
783.4987183,70009.9
783.5485229,67154.1
783.5983276,45856.1
783.6481323,23835.4
783.697998,17123.4
783.7478027,14404.3
783.7976074,13493
783.8474121,13294
783.8972778,13088.7
783.9470825,12306.5
783.9968872,11344.3
784.0466919,11189.7
784.0965576,10976.1
784.1463623,10808.6
784.196167,10770.6
784.2459717,12017
784.2958374,15485.1
784.3456421,24310.6
784.3954468,37186.2
784.4452515,55560.7
784.4950562,71414.4
784.5449219,61014
784.5947266,40512.4
784.6445313,22951.5
784.6943359,15826.4
784.7442017,13723.4
784.7940063,13558.1
784.843811,14423.6
784.8936157,16633.7
784.9434814,17468.5
784.9932861,14064.3
785.0430908,11894.6
785.0928955,11294
785.1427612,11440.5
785.1925659,14433.9
785.2423706,21357.8
785.2921753,25873.4
785.342041,26681.1
785.3918457,40875.4
785.4416504,57394.6
785.4914551,71396.8
785.5412598,73924.5
785.5911255,57188.6
785.6409302,31861.1
785.6907349,19565.6
785.7405396,14927.7
785.7904053,13887.2
785.84021,13681.1
785.8900146,14502.3
785.9398193,14746
785.9896851,13227.4
786.0394897,11962.3
786.0892944,11297.7
786.1390991,11293.2
786.1889648,12290.9
786.2387695,15507.3
786.2885742,19084.1
786.3383789,22207.7
786.3882446,35823.1
786.4380493,58242.3
786.487854,96135.7
786.5376587,148885
786.5874634,112048
786.6373291,46916.8
786.6871338,23691.2
786.7369385,16741.3
786.7867432,14820
786.8366089,14785.4
786.8864136,14969.9
786.9362183,14066
786.9860229,12638.6
787.0358887,11684.3
787.0856934,10971.7
787.135498,10907.9
787.1853027,11420
787.2351685,13287.3
787.2849731,15578.8
787.3347778,20712.6
787.3845825,41431.8
787.4343872,86569.4
787.4842529,126958
787.5340576,135323
787.5838623,99255.3
787.633667,43502.7
787.6835327,22944.8
787.7333374,16588.5
787.7831421,14751.1
787.8329468,14503.1
787.8828125,14688
787.9326172,14025.6
787.9824219,12798.4
788.0322266,11650.5
788.0820923,11031.6
788.131897,10932.5
788.1817017,11426.3
788.2315063,12594.2
788.2813721,14256.9
788.3311768,19049.6
788.3809814,41134.3
788.4307861,107592
788.4805908,179165
788.5304565,211774
788.5802612,134003
788.6300659,51995.9
788.6798706,25686.9
788.7297363,18247.3
788.779541,15791.7
788.8293457,15435.9
788.8791504,15276.7
788.9290161,14598.6
788.9788208,12689.2
789.0286255,11274.9
789.0784302,10623.2
789.1282959,10605.5
789.1781006,11165.7
789.2279053,12354.5
789.27771,13816.1
789.3275757,19566.3
789.3773804,43916.6
789.4271851,104656
789.4769897,159122
789.5267944,163391
789.5766602,101660
789.6264648,42250.2
789.6762695,22197.1
789.7260742,16297.2
789.7759399,14437.6
789.8257446,14122.8
789.8755493,13890.3
789.925354,13710.1
789.9752197,13096.4
790.0250244,12064.5
790.0748291,10843.9
790.1246338,10552.7
790.1744995,10840.5
790.2243042,11495.4
790.2741089,12849.8
790.3239136,17321.1
790.3737793,33263.8
790.423584,65815.8
790.4733887,91455.2
790.5231934,89469.7
790.572998,56425.9
790.6228638,28119.7
790.6726685,17724.3
790.7224731,14403.3
790.7722778,13830
790.8221436,13922.3
790.8719482,13747.8
790.9217529,12515.3
790.9715576,11531.2
791.0214233,10764.4
791.071228,10089.4
791.1210327,9943.48
791.1708374,10309.7
791.2207031,11672.3
791.2705078,15629.3
791.3203125,20621.9
791.3701172,29138.3
791.4199829,47772.6
791.4697876,61102.1
791.5195923,60337.7
791.569397,41893.7
791.6192017,23240.3
791.6690674,15566.2
791.7188721,12817.4
791.7686768,12030.7
791.8184814,11851.2
791.8683472,11816.2
791.9181519,11219.7
791.9679565,10560.5
792.0177612,10154.8
792.067627,9681.67
792.1174316,9662.52
792.1672363,9771.98
792.217041,10683.5
792.2669067,12920.4
792.3167114,17727.9
792.3665161,27260.3
792.4163208,42824.8
792.4661865,50649
792.5159912,50115.8
792.5657959,37576.4
792.6156006,22016.2
792.6654053,14807.4
792.715271,12283.2
792.7650757,11376.3
792.8148804,11210.3
792.8646851,11101.8
792.9145508,10709.7
792.9643555,10326.4
793.0141602,10031.5
793.0639648,9653.4
793.1138306,9557.89
793.1636353,9744.77
793.2134399,10549.6
793.2632446,12269.9
793.3131104,15724.7
793.362915,24497.9
793.4127197,35551.5
793.4625244,50153.4
793.5123901,67921.8
793.5621948,82762
793.6119995,68379.7
793.6618042,28697.4
793.7116089,18279.6
793.7614746,14815.5
793.8112793,13286.4
793.861084,12854.7
793.9108887,12031.5
793.9607544,11304.3
794.0105591,10472.8
794.0603638,9983.38
794.1101685,9700.39
794.1600342,9768.98
794.2098389,10441.5
794.2596436,11782.1
794.3094482,14886
794.359314,19748.3
794.4091187,29597.7
794.4589233,48179.1
794.508728,61945.3
794.5585938,58499.1
794.6083984,43601.5
794.6582031,22001.8
794.7080078,15820.3
794.7578125,13573.1
794.8076782,12404.8
794.8574829,12099.8
794.9072876,11807.5
794.9570923,11188.4
795.006958,10727.8
795.0567627,10219.6
795.1065674,9879.5
795.1563721,10262.6
795.2062378,11302.4
795.2560425,13158.7
795.3058472,17354.2
795.3556519,24484.8
795.4055176,44511.5
795.4553223,99125.1
795.505127,155867
795.5549316,116795
795.6047974,50905.5
795.6546021,28460
795.7044067,19894.6
795.7542114,15292.5
795.8040161,13783.2
795.8538818,13139.4
795.9036865,12579.9
795.9534912,12182.4
796.0032959,11561.2
796.0531616,10502.2
796.1029663,10202.7
796.152771,10680
796.2025757,11447.9
796.2524414,12748.5
796.3022461,15292.5
796.3520508,22541.2
796.4018555,43148.2
796.4517212,74354.6
796.5015259,94108.1
796.5513306,71612.1
796.6011353,43440.8
796.6509399,28432.2
796.7008057,18146.6
796.7506104,14771.7
796.800415,13591.6
796.8502197,13020.2
796.9000854,12471.4
796.9498901,12109.5
796.9996948,11253.3
797.0494995,10544.9
797.0993652,10246
797.1491699,10488.3
797.1989746,11177.9
797.2487793,12065.9
797.298645,13764.8
797.3484497,19845.1
797.3982544,33554.5
797.4480591,53053.3
797.4979248,64374.1
797.5477295,59018.9
797.5975342,44652.2
797.6473389,26181.4
797.6971436,16817.4
797.7470093,13557
797.796814,12411.6
797.8466187,12171.7
797.8964233,12076.3
797.9462891,11577.4
797.9960938,10896.4
798.0458984,10368.9
798.0957031,10284.4
798.1455688,10324.3
798.1953735,10830.3
798.2451782,11946.1
798.2949829,14678
798.3448486,21470.6
798.3946533,38905.9
798.444458,65668
798.4942627,81439.8
798.5441284,80076.1
798.5939331,56754
798.6437378,29312.2
798.6935425,17536.9
798.7433472,13637.3
798.7932129,12646
798.8430176,12200.3
798.8928223,12093
798.942627,11697.5
798.9924927,11098.2
799.0422974,10397.7
799.0921021,10064.8
799.1419067,10137
799.1917725,10833.1
799.2415771,12378.9
799.2913818,15298.3
799.3411865,21466.9
799.3910522,31610.4
799.4408569,52230
799.4906616,95774.4
799.5404663,147199
799.590332,179078
799.6401367,103096
799.6899414,36885.5
799.7397461,23108.9
799.7895508,18907.3
799.8394165,16814.6
799.8892212,14964.1
799.9390259,13427.4
799.9888306,12280.2
800.0386963,11627.9
800.088501,10867.5
800.1383057,10614.6
800.1881104,11128.1
800.2379761,12871.5
800.2877808,15636
800.3375854,18478.9
800.3873901,25607.7
800.4372559,46875.7
800.4870605,80748.6
800.5368652,107383
800.5866699,110276
800.6365356,79450.6
800.6863403,39023.3
800.736145,20417.1
800.7859497,15812.5
800.8357544,15256.6
800.8856201,15071.2
800.9354248,14364.8
800.9852295,13585
801.0350342,12599
801.0848999,11618.9
801.1347046,11371.2
801.1845093,12695.2
801.234314,14372.5
801.2841797,15915.5
801.3339844,19577.5
801.3837891,30911.6
801.4335938,60053.3
801.4834595,113077
801.5332642,152938
801.5830688,139018
801.6328735,71780
801.6827393,31600.6
801.7325439,19408.4
801.7823486,16365.9
801.8321533,15928.1
801.881958,15618.8
801.9318237,14754.6
801.9816284,13789.2
802.0314331,12466.9
802.0812378,11561.4
802.1311035,11381.7
802.1809082,12098.9
802.2307129,13080.7
802.2805176,14919.4
802.3303833,19967.7
802.380188,35310.6
802.4299927,67640.9
802.4797974,97077.9
802.5296631,122619
802.5794678,100355
802.6292725,45765.5
802.6790771,23585.5
802.7289429,16900.3
802.7787476,15263
802.8285522,14859.8
802.8783569,14588.4
802.9281616,13823.7
802.9780273,12868.9
803.027832,11948.4
803.0776367,11382.5
803.1274414,11383.4
803.1773071,11931.6
803.2271118,13093.7
803.2769165,15106.4
803.3267212,22383.5
803.3765869,36063.1
803.4263916,62771.8
803.4761963,107904
803.526001,149689
803.5758667,137663
803.6256714,60432.9
803.6754761,30335.9
803.7252808,21276
803.7751465,16544.8
803.8249512,15086.8
803.8747559,14161
803.9245605,13123.6
803.9743652,12272.1
804.024231,11486.3
804.0740356,10741.4
804.1238403,10795.3
804.173645,11191.9
804.2235107,12240.2
804.2733154,13502.5
804.3231201,16714.4
804.3729248,29326.5
804.4227905,57912.6
804.4725952,90469.9
804.5223999,97824.4
804.5722046,83893.2
804.6220703,53769.6
804.671875,25030.2
804.7216797,17021
804.7714844,14383.6
804.8213501,13397.9
804.8711548,12910.3
804.9209595,12474.1
804.9707642,11855.1
805.0205688,11191.3
805.0704346,10813.9
805.1202393,10840.6
805.1700439,11223.4
805.2198486,12000.6
805.2697144,13905.1
805.319519,22246.4
805.3693237,102630
805.4191284,374621
805.4689941,643782
805.5187988,668462
805.5686035,268863
805.6184082,96549.1
805.6682739,47461.1
805.7180786,31260.5
805.7678833,25361.6
805.817688,22484.1
805.8674927,19210.4
805.9173584,16550.5
805.9671631,13862
806.0169678,12130.8
806.0667725,11474.2
806.1166382,11854.2
806.1664429,13486.7
806.2162476,14622.6
806.2660522,14470.8
806.315918,17189.4
806.3657227,33382.7
806.4155273,116914
806.465332,265118
806.5151978,287539
806.5650024,115526
806.6148071,54459.3
806.6646118,33389.3
806.7144775,21842
806.7642822,17878.6
806.8140869,16525.6
806.8638916,16132.9
806.9136963,15409.4
806.963562,13455.2
807.0133667,11524.2
807.0631714,10776.2
807.1129761,11163.8
807.1628418,12332.7
807.2126465,13536.8
807.2624512,14878.9
807.3122559,17391
807.3621216,27036.5
807.4119263,61284.2
807.461731,113971
807.5115356,133068
807.5614014,88009.3
807.6112061,41089.1
807.6610107,24190.8
807.7108154,18077.6
807.7606812,14763.5
807.8104858,13423.7
807.8602905,13893.4
807.9100952,14856.5
807.9598999,13130.9
808.0097656,11268.9
808.0595703,10363.5
808.109375,10211.4
808.1591797,10345.7
808.2090454,11121.9
808.2588501,12349.7
808.3086548,14812.2
808.3584595,19160
808.4083252,30254.6
808.4581299,56505.5
808.5079346,80523.4
808.5577393,61454.6
808.607605,33475.6
808.6574097,21918.9
808.7072144,16910.1
808.757019,13781.2
808.8068848,12535.8
808.8566895,12708.9
808.9064941,12639.9
808.9562988,11935.8
809.0061035,11105.3
809.0559692,10228.1
809.1057739,9849.22
809.1555786,10113.2
809.2053833,10993.2
809.255249,11994.4
809.3050537,13546.4
809.3548584,19816.8
809.4046631,36008.8
809.4545288,59871.7
809.5043335,72917.5
809.5541382,65460.8
809.6039429,45840.9
809.6538086,24382.8
809.7036133,15864.4
809.753418,13144.1
809.8032227,12281.1
809.8530884,12202.6
809.9028931,12090.6
809.9526978,11581.2
810.0025024,10962.9
810.0523071,10547.4
810.1021729,10464.5
810.1519775,10645
810.2017822,11139.6
810.2515869,12301.6
810.3014526,14489.6
810.3512573,21942
810.401062,35297.7
810.4508667,57578.4
810.5007324,82259.6
810.5505371,70798.3
810.6003418,43161.4
810.6501465,23653.3
810.7000122,17334.6
810.7498169,14852.9
810.7996216,13337.2
810.8494263,12951.5
810.899292,12887
810.9490967,12530.4
810.9989014,11797.7
811.0487061,10925.6
811.0985107,10575.9
811.1483765,10670.1
811.1981812,11286.3
811.2479858,11951.8
811.2977905,13432.3
811.3476563,20038.4
811.3974609,40428
811.4472656,73091
811.4970703,79568.4
811.546936,61586.3
811.5967407,44191.9
811.6465454,25718.9
811.6963501,16788.5
811.7462158,13520.4
811.7960205,12564.9
811.8458252,12385.1
811.8956299,12736.8
811.9454956,13110.1
811.9953003,12378.9
812.045105,10868.5
812.0949097,10331.1
812.1447144,10280.7
812.1945801,10574.6
812.2443848,11293.7
812.2941895,13362.9
812.3439941,20281.7
812.3938599,32228.3
812.4436646,50732.7
812.4934692,70096.5
812.5432739,68698.8
812.5931396,49170.7
812.6429443,26056.9
812.692749,17729
812.7425537,14584.7
812.7924194,13081.2
812.8422241,12578.6
812.8920288,12609.1
812.9418335,12762.1
812.9916992,12678.2
813.0415039,11409
813.0913086,10401.8
813.1411133,10232.9
813.190918,10625.6
813.2407837,11575.6
813.2905884,12945.9
813.3403931,16766.5
813.3901978,26044.6
813.4400635,41886.3
813.4898682,54385
813.5396729,55239.6
813.5894775,46668.4
